resource_id,name,category,subcategory,services,address,city,state,postal_code,country,phone,website,latitude,longitude,notes,source
AK-ANC-VFJ,Victims For Justice (VFJ),other,Advocacy | Victim Support,Emotional support; case guidance; support for violent crime victims,1008 W Northern Lights Blvd,Anchorage,AK,99503,US,907-278-0977,https://victimsforjustice.org/,,,Covers multiple crime types,verified_web
VA-VAB-VWD,Virginia Beach Victim Witness Division,other,Victim Services | General Crime Victims,Victim advocacy; court accompaniment; case support; legal guidance,2425 Nimmo Pkwy,Virginia Beach,VA,23456,USA,757-385-8301,https://www.vbgov.com,36.7682,-76.0135,,verified_web
MA-GREENFIELD-VOICES,Voices Against Violence,housing_shelter,Shelter | Domestic Violence,Shelter; advocacy; counseling,P.O. Box 1362,Greenfield,MA,01302,USA,800-593-1125,https://voicesagainstviolence.org,,,Confidential shelter,verified_web
VT-STAL-VOICES,Voices Against Violence (Laurie's House),housing_shelter,Shelter | Domestic Violence,Shelter; advocacy; crisis support; education; prevention,PO Box 72,St Albans,VT,05478,USA,802-524-6575,https://www.voicesagainstviolence.org,44.8106,-73.0830,Confidential shelter,verified_web
MA-BOSTON-VLP,Volunteer Lawyers Project,legal_aid,Legal | Civil Legal Aid,Legal representation; advocacy,7 Winthrop Sq,Boston,MA,02110,USA,816-352-6091,https://vlpnet.org,,,,verified_web
HI-HONOLULU-VLSH,Volunteer Legal Services Hawaii,legal_aid,Legal | Civil Legal Aid,Legal advice; family law; landlord-tenant; bankruptcy; estate planning,545 Queen St Ste 100,Honolulu,HI,96813,USA,808-528-7046,https://www.vlsh.org,,,,verified_web
OR-POR-HOMEFREE,Volunteers of America Oregon - Home Free,domestic_violence,Multi-Service | Domestic Violence Support,Crisis intervention; advocacy; housing support; youth advocacy; prevention education,3910 SE Stark St,Portland,OR,97214,USA,503-771-5503,https://voaor.org,45.5194,-122.6225,,verified_web
CA-SF-WOMAN,W.O.M.A.N., Inc.,domestic_violence,Counseling | DV Support,Hotline; counseling; support groups,26 Boardman Pl,San Francisco,CA,94103,US,877-384-3578,https://womaninc.org/,,,"Multilingual services,verified_web"
NJ-CLI-WAFA,Wafa House Inc.,domestic_violence,Multi-Service | Culturally Specific Domestic Violence Support,Case management; mental health counseling; legal services; family law support; community education,PO Box 2102,Clifton,NJ,07015,USA,800-930-9232,https://www.wafahouse.org,,,,",Serves Middle Eastern and South Asian communities; Multilingual services,verified_web"
OR-HIL-WCDA,Washington County District Attorney Victim Assistance,other,Victim Services | General Crime Victims,Advocacy; case management; legal support; multilingual services,150 N 1st Ave Ste 300,Hillsboro,OR,97124,USA,503-846-8671,https://co.washington.or.us,45.5220,-122.9898,Multilingual services,verified_web
WI-WAU-WCDA,Waukesha County Victim Witness Assistance,legal_aid,Legal | Victim Advocacy,Court accompaniment; legal advocacy; victim support; protection orders,515 W Moreland Blvd,Waukesha,WI,53188,USA,262-548-7071,https://www.waukeshacounty.gov,43.0117,-88.2315,,verified_web
NH-MAN-WAYPOINT,Waypoint,other,Multi-Service | Youth & Family Support,Case management; housing support; youth programs; transitional housing,464 Chestnut St,Manchester,NH,03105,USA,800-640-6486,https://www.waypointnh.org,42.9950,-71.4637,Multilingual services,verified_web
NY-WPL-WCDA,Westchester D.A.'s Office Bureau of Domestic Violence,legal_aid,Legal | Domestic Violence Legal Aid,Criminal justice advocacy; court liaison; counseling referrals; shelter referrals,111 Martin Luther King Blvd,White Plains,NY,10601,USA,914-995-3000,https://www.westchesterda.net,,,,",verified_web"
AZ-GLENDALE-WJS,Western Judicial Services,other,Counseling | Batterer Intervention,26-week DV offender program,7150 N 57th Dr,Glendale,AZ,85301,US,623-936-8828,,,Follows Duluth Model,verified_web,
MI-STCLAIRSHORES-WHEAT,WHEAT Inc.,other,Multi-Service | Violence Recovery,Advocacy; trauma-informed support; homelessness support; trafficking support,24025 Greater Mack Ave Ste 203,St Clair Shores,MI,48080,USA,313-570-0638,https://wheatorganization.com,,,,verified_web
KS-WICHITA-WASAC,Wichita Area Sexual Assault Center,sexual_assault,Crisis Center | Sexual Assault,24-hour hotline; medical advocacy; legal advocacy; counseling; support groups,355 N Waco Ave Ste 100,Wichita,KS,67202,USA,316-263-3002,https://wichitasac.com,,,Multilingual services,verified_web
KS-WICHITA-WFCC,Wichita Family Crisis Center,housing_shelter,Shelter | Domestic Violence,Emergency shelter; counseling; advocacy; support groups; parenting education; children's services,P.O. Box 47240,Wichita,KS,67201,USA,316-263-7501,https://wichitafamilycrisiscenter.org,,,Confidential shelter,verified_web
IL-PALATINE-WINGS,WINGS Program Inc.,housing_shelter,Shelter | Domestic Violence,Shelter; transitional housing; counseling; advocacy,P.O. Box 95615,Palatine,IL,60095,USA,847-221-5680,https://wingsprogram.com,,,Confidential shelter,verified_web
PA-PHL-WOAR,WOAR Philadelphia Center Against Sexual Violence,sexual_assault,Crisis Center | Sexual Assault,Hotline; counseling; medical accompaniment; court accompaniment; education,1617 John F Kennedy Blvd Ste 1100,Philadelphia,PA,19103,USA,215-985-3333,https://woar.org,,,,verified_web
PA-PHI-WOAR,WOAR Philadelphia Center Against Sexual Violence,sexual_assault,Crisis Center | Sexual Assault,Hotline; counseling; court accompaniment; medical advocacy; prevention education,1617 JFK Blvd Ste 1100,Philadelphia,PA,19103,USA,215-985-3333,https://www.woar.org,39.9533,-75.1675,,verified_web
NY-NYC-WOMANKIND,Womankind,housing_shelter,Shelter | Domestic Violence,Counseling; shelter; court advocacy; accompaniment; financial aid; transportation,32 Broadway 10th Floor,New York,NY,10004,USA,888-888-7702,https://www.iamwomankind.org,,,,",Confidential shelter; Multilingual services,verified_web"
AR-LR-WCF,Women & Children First,housing_shelter,Shelter | Domestic Violence,Crisis intervention; shelter; legal advocacy; support services,P.O. Box 1954,Little Rock,AR,72203,US,501-376-3219,https://wcfarkansas.org/,,,Confidential shelter location,verified_web
PA-PHL-WAA,Women Against Abuse Inc.,housing_shelter,Shelter | Domestic Violence,Hotline; shelter; transitional housing; legal services; advocacy; counseling,100 S Broad St,Philadelphia,PA,19110,USA,866-723-3014,https://www.womenagainstabuse.org,,,Confidential shelter,verified_web
PA-PHI-WAA,Women Against Abuse Inc.,housing_shelter,Shelter | Domestic Violence,Hotline; shelter; transitional housing; legal services; advocacy,PO Box 1376,Philadelphia,PA,19105,USA,866-723-3014,https://www.womenagainstabuse.org,39.9526,-75.1652,Confidential shelter,verified_web
NJ-NBR-WOMENAWARE,Women Aware Inc.,housing_shelter,Shelter | Domestic Violence,Hotline; emergency shelter; legal advocacy; case management; counseling,250 Livingston Ave,New Brunswick,NJ,08901,USA,732-249-4504,https://womenaware.net,,,,"Confidential shelter,verified_web"
FL-DEERFIELD-WID,Women in Distress of Broward County Inc.,housing_shelter,Shelter | Domestic Violence,Hotline; emergency shelter; counseling; advocacy,P.O. Box 676,Deerfield Beach,FL,33443,USA,954-761-1133,https://www.womenindistress.org,,,Confidential shelter,verified_web
PA-PHL-WIT,Women In Transition,mental_health,Counseling | Domestic Violence,Counseling; peer support groups; warmline,21 S 12th St,Philadelphia,PA,19107,USA,215-564-5301,https://www.helpwomen.org,,,,verified_web
PA-PHI-WIT,Women In Transition,mental_health,Counseling | Domestic Violence Recovery,Counseling; peer support groups; warmline; substance use support,21 S 12th St 6th Floor,Philadelphia,PA,19107,USA,215-564-5301,https://www.helpwomen.org,39.9510,-75.1595,,verified_web
MN-STPAUL-WOMENOFNATIONS,Women of Nations,housing_shelter,Shelter | Domestic Violence,Shelter; advocacy; culturally specific services,P.O. Box 24112,St Paul,MN,55124,USA,651-251-1605,https://www.womenofnations.org,,,Confidential shelter; Serves Native communities,verified_web
MN-STPAUL-WOMENSADV,Women's Advocates,housing_shelter,Shelter | Domestic Violence,Emergency shelter; hotline; housing advocacy; youth programs,P.O. Box 4039,St Paul,MN,55104,USA,651-227-8284,https://www.womensadvocates.org,,,Confidential shelter,verified_web
ID-BOISE-WCA,Women's and Children's Alliance,housing_shelter,Shelter | Domestic Violence,Emergency shelter; hotline; counseling; support groups; legal advocacy; safety planning,720 W Washington St,Boise,ID,83702,USA,208-345-7025,https://wcaboise.org,,,Confidential shelter,verified_web
NE-OMA-WCA,Women's Center For Advancement,domestic_violence,Multi-Service | Domestic Violence Support,Hotline; crisis intervention; counseling; legal services; advocacy,3801 Harney St,Omaha,NE,68131,USA,402-345-7273,https://wcaomaha.org,41.2573,-95.9738,Multilingual services,verified_web
TX-ALV-WCBC,Women's Center of Brazoria County,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; advocacy; support services,PO Box 1210,Angleton,TX,77516,USA,281-585-0902,https://www.womenscenterbc.com,29.1694,-95.4319,Confidential shelter; Multilingual services,verified_web
PA-NORRISTOWN-WCMC,Women's Center of Montgomery County,domestic_violence,Counseling | Domestic Violence,Hotline; counseling; legal advocacy; court accompaniment; hospital accompaniment,P.O. Box 311,Norristown,PA,19404,USA,800-773-2424,https://wcmontco.org,,,,verified_web
PA-NOR-WCMC,Women's Center of Montgomery County,domestic_violence,Multi-Service | Domestic Violence Support,Hotline; counseling; legal advocacy; court accompaniment; referrals,PO Box 300,Norristown,PA,19404,USA,800-773-2424,https://www.wcmontco.org,40.1215,-75.3399,,verified_web
PA-PHL-WLP,Women's Law Project,legal_aid,Legal | Gender Equity,Legal advocacy; referrals; representation; discrimination law,125 S 9th St Ste 300,Philadelphia,PA,19107,USA,412-281-2892,https://www.womenslawproject.org,,,Serves LGBTQ+ and women,verified_web
OK-NOR-WRC,Women's Resource Center,housing_shelter,Shelter | Domestic Violence,Shelter; crisis intervention; counseling; forensic exams; legal advocacy; prevention education,1500 24th Ave NW,Norman,OK,73069,USA,405-701-5540,https://www.wrcnormanok.org,,,,"Confidential shelter,verified_web"
RI-NEW-WRC,Women's Resource Center (Newport),housing_shelter,Shelter | Domestic Violence,Hotline; shelter; advocacy; support services,PO Box 1785,Newport,RI,02840,USA,401-846-5263,https://www.wrcnbc.org,41.4901,-71.3128,Confidential shelter,verified_web
CA-SD-WRC,Women's Resource Center (WRC),housing_shelter,Shelter | Domestic Violence,Shelter; counseling; hotline; education,1963 Apple St,Oceanside,CA,92054,US,760-757-3500,https://www.wrcsd.org/,,,North County focus,official_site
WI-RAC-WRC,Women's Resource Center Racine,housing_shelter,Shelter | Domestic Violence,Shelter; hotline; counseling; advocacy; legal services,2224 Douglas Ave,Racine,WI,53402,USA,262-633-3233,https://www.wrcracine.org,42.7523,-87.7829,Confidential shelter,verified_web
GA-ATL-WRC,Women's Resource Center to End DV,housing_shelter,Shelter | Domestic Violence,Shelter; advocacy; counseling; prevention programs,P.O. Box 1718,Decatur,GA,30031,USA,404-688-9436,https://wrcdv.org,,,Confidential shelter,verified_web
TX-HOU-YMCAIS,YMCA International Services Houston,legal_aid,Legal | Immigration Legal Aid,Immigration legal services; counseling; case management,6300 Westpark Dr Ste 600,Houston,TX,77057,USA,713-339-9015,https://ymcahouston.org,29.7376,-95.4930,Multilingual services,verified_web
NJ-TRE-YOUNITY,Younity Inc.,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; advocacy; support services,PO Box 1252,Trenton,NJ,08607,USA,609-394-9000,https://www.younitynj.org,40.2171,-74.7429,Confidential shelter,verified_web
RI-PRO-YOUTHPRIDE,Youth Pride Inc.,other,Support Services | LGBTQ Youth Support,Advocacy; support groups; education; youth services,171 Chestnut St,Providence,RI,02903,USA,401-421-5626,https://youthprideri.org,41.8211,-71.4187,Serves LGBTQ+ youth,verified_web
ND-FAR-YOUTHWORKS,Youthworks,mental_health,Counseling | Youth Services,Counseling; crisis shelter referrals; youth support; family counseling,510 4th St S,Fargo,ND,58103,USA,701-232-8558,https://www.youthworksnd.org,46.8712,-96.7845,,verified_web
WA-BRE-ALIVE,YWCA ALIVE Shelter (Kitsap County),housing_shelter,Shelter | Domestic Violence,Shelter; counseling; support groups; housing advocacy; employment assistance; basic needs,PO Box 559,Bremerton,WA,98337,USA,800-500-5513,https://ywcakitsap.org,47.5673,-122.6326,Confidential shelter,verified_web
WA-SEA-YWCAAV,YWCA Anita Vista,housing_shelter,Shelter | Domestic Violence,Transitional housing; counseling; legal advocacy; case management,1118 5th Ave,Seattle,WA,98101,USA,877-757-8297,https://www.ywcaworks.org,47.6067,-122.3325,Confidential shelter,verified_web
MD-ANNAPOLIS-YWCA,YWCA Annapolis Anne Arundel,housing_shelter,Shelter | Domestic Violence,Shelter; hotline; counseling; legal services; advocacy,P.O. Box 6425,Annapolis,MD,21401,USA,410-222-6800,https://ywcaannapolis.org,,,Confidential shelter,verified_web
MT-BIL-YWCA,YWCA Billings - Gateway Horizons,housing_shelter,Shelter | Domestic Violence,Shelter; 24-hour hotline; hospital accompaniment; case management; legal advocacy; transitional housing; rapid rehousing,909 Wyoming Ave,Billings,MT,59101,USA,406-245-4472,https://www.ywcabillings.org,45.7833,-108.5007,Confidential shelter,verified_web
ND-FAR-YWCA,YWCA Cass Clay,housing_shelter,Shelter | Domestic Violence,Emergency shelter; transportation assistance; food pantry; employment programs; financial education,3000 S University Dr,Fargo,ND,58103,USA,701-232-3449,https://www.ywcacassclay.org,46.8345,-96.7980,Confidential shelter,verified_web
WV-CHA-YWCA,YWCA Charleston Resolve Family Abuse Program,housing_shelter,Shelter | Domestic Violence,Shelter; hotline; counseling; legal advocacy; case management; pet shelter; housing assistance,PO Box 1472,Charleston,WV,25325,USA,800-681-8663,https://www.ywcacharleston.org,38.3498,-81.6326,Confidential shelter; Pet-friendly shelter,verified_web
WA-VAN-YWCA,YWCA Clark County SafeChoice,housing_shelter,Shelter | Domestic Violence,Shelter; advocacy; education; crisis support,3609 Main St,Vancouver,WA,98663,USA,800-695-0167,https://ywcaclarkcounty.org,45.6387,-122.6716,Confidential shelter,verified_web
DE-WILM-YWCA,YWCA Delaware,sexual_assault,Crisis Center | Sexual Assault,Hotline; crisis intervention; counseling; legal coordination; shelter referral,100 W 10th St Ste 1012,Wilmington,DE,19801,USA,800-773-8570,https://www.ywcade.org,,,,verified_web
DE-WIL-YWCA,YWCA Delaware,sexual_assault,Crisis Center | Sexual Assault,Crisis intervention; counseling; legal advocacy; shelter coordination; prevention education,100 W 10th St Ste 100,Wilmington,DE,19801,USA,800-773-8570,https://www.ywcade.org,39.7447,-75.5484,Confidential shelter,verified_web
IL-EVANSTON-YWCA,YWCA Evanston Northshore,housing_shelter,Shelter | Domestic Violence,Shelter; advocacy; counseling; community services,1215 Church St,Evanston,IL,60201,USA,877-718-1868,https://www.ywca-ens.org,,,Confidential shelter,verified_web
IL-CHICAGO-YWCA, YWCA Metropolitan Chicago Laura Parks & Mildred Francis Center,sexual_assault,Crisis Center | Sexual Assault,Hotline; counseling; advocacy; prevention education,2233 S Throop St,Chicago,IL,60608,USA,888-293-2080,https://ywcachicago.org,,,,verified_web
TN-NAS-YWCA,YWCA Nashville & Middle Tennessee,housing_shelter,Shelter | Domestic Violence,Shelter; hotline; counseling; pet shelter; advocacy; support services,1608 Woodmont Blvd,Nashville,TN,37215,USA,800-334-4628,https://www.ywc Nashville.org,36.1106,-86.8070,Confidential shelter; Pet-friendly shelter,verified_web
MA-LAWRENCE-YWCA,YWCA Northeastern Massachusetts,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; advocacy; hotline,38 Lawrence St,Lawrence,MA,01840,USA,844-372-9922,https://ywcanema.org,,,Confidential shelter,verified_web
MA-LAW-YWCA,YWCA Northeastern Massachusetts,housing_shelter,Shelter | Domestic Violence,Shelter; counseling; legal advocacy; medical accompaniment; support groups; transitional housing,38 Lawrence St,Lawrence,MA,01840,USA,844-372-9922,https://www.ywcanema.org,42.7070,-71.1631,Confidential shelter,verified_web
MI-DETROIT-YWCA,YWCA of Metropolitan Detroit Interim House,housing_shelter,Shelter | Domestic Violence,Emergency shelter; temporary housing; childcare support; support groups; counseling; legal referrals; financial referrals; crisis line; parenting classes,P.O. Box 21904,Detroit,MI,48221,USA,313-861-5300,https://www.ywcadetroit.org/programs/ywca-interim-house/,,,Confidential shelter,verified_web
